date,AGG,BIV,BND,DGRO,DVY,FTEC,GOVT,HDV,HYG,HYLB,IEF,IEI,IGSB,IUSB,IVV,IWB,IWF,IYW,JNK,LQD,NOBL,OEF,QQQ,QQQM,SCHD,SCHG,SCHX,SCHZ,SDY,SHY,SHYG,SJNK,SPLG,SPY,TLT,USIG,VCIT,VCSH,VGIT,VGLT,VGSH,VGT,VIG,VOO,VUG,VYM,XLK
2021-01-20,8.508241079252521e-05,0.0002175322463793261,-0.00011484324206179064,0.0032821737643329296,-0.0012847346555420192,0.017584148403506195,0.00036917193586893937,0.0029964601727012763,0.0018314484870161074,0.0019946830725199316,0.0004217821576424363,0.0,0.0005453359428106985,0.00036806516957876845,0.013761043490531533,0.013659762689125277,0.021269409583875465,0.023122555898111852,0.0024775290067466926,-0.00029331316995939716,0.003944415839688631,0.017816933855546502,0.023261081248640902,0.023379387307639554,0.0013575451729488375,0.02507633165664358,0.013529229670579124,0.00017954332426062258,0.0036564365772688845,-0.00011568764940883547,0.0013197503617417006,0.0025896424033764465,0.014382374039042967,0.013838517785002669,0.000985134399204668,-0.00016282911217524454,0.00031127257912233475,0.00011987508257016444,0.0002900978977897761,0.0006477872199797119,-0.00016212586538444373,0.018927687055573017,0.006591863771006734,0.013588048216813142,0.023449051184308844,0.00021067717932066188,0.019832491495626936
2021-01-21,-0.0014478053125702717,-0.000650769647865701,-0.0013715875237920727,-0.001962749229844629,-0.006926581752280003,0.011457327236460424,-0.001474939154045618,-0.01018031948195075,-0.0005718046909615193,-0.00019878266776729436,-0.0014339592014904756,-0.00015093338101390685,0.00018113168347344555,-0.0012885053338127506,0.000882694137056772,-0.00013752532446631438,0.0055618870594642544,0.012897920999912271,-0.0006407028237684909,-0.003960172301514353,-0.007735547919762831,0.003410214437155945,0.007999733919229701,0.008115776321610424,-0.00271109844846662,0.007011031991452699,0.0003205252544427051,-0.0012570665687110516,-0.0099272067268803,0.00011570103458957703,0.0008781290060257962,-0.0003690782352772093,0.000885925830722778,0.0009119164223774234,-0.0070180992491956085,-0.0016289359149810334,-0.0007252378413290517,0.00012040307043026388,-0.0004347644522031402,-0.006253502852317294,0.0,0.011589282380851884,-0.0031688229276748414,0.0009351514596733779,0.004790852544158897,-0.005573912659592728,0.012913857135530282
2021-01-22,0.0,0.0,0.00045768637425092074,-0.004807956222877108,-0.0033878003752513264,-0.0015783066956761571,0.0007382776425388649,-0.0027948498489372975,-0.0019434097963818564,-0.001991556983626186,0.0015203414765410095,0.0005284117021375767,0.0001814275538332133,-0.000553358844727847,-0.0033971947428996785,-0.0023838509905502736,-0.00044393917194285315,-0.001239508592107863,-0.002198021203250522,-0.0007366544393871965,-0.002475059437420435,-0.001869330797234059,-0.002880311823132975,-0.0027582064076016044,-0.0074008586530497356,0.0006809349455696445,-0.0027756611676216236,0.00017973703566065424,-0.0015637306192867184,0.0,-0.0010968148850415416,-0.0011071481889518564,-0.003984092368301884,-0.003539404131767565,0.0032358862954333656,-0.0011422296444334457,-0.001141385993613131,-0.00024023485967250569,0.000724196386784115,0.0023867747066312894,0.00016215215444281839,-0.0029326994384630822,-0.0041675987797576974,-0.003567708037452322,-0.0008458743691730497,-0.005287529211348563,-0.0038246693646157848
2021-01-25,0.002558632491810542,0.002171107643810677,0.00228862111221817,0.00439189131752582,0.002699557522368501,0.00641695195848091,0.0036897891795681925,0.006950720662284082,0.00022885533509819922,0.0001996687952889875,0.004048114186032459,0.0012824497439234417,0.0,0.0023980452381529016,0.003981165331616632,0.0031247695873943826,0.007310697854314041,0.008236620193452948,0.0,0.00427370020296447,0.002232943341964111,0.006128722994879432,0.008266089314403313,0.006354006152430092,0.0018257551715938902,0.00635256586858568,0.003318625779786144,0.002157761996535168,0.003224520679087295,0.0001162938728991314,0.0,0.0003693262087622884,0.0042224505077577135,0.003943595792219146,0.011785806187587067,0.0037567664278590485,0.001972944306650515,-0.00012052598799583425,0.0017368903707530858,0.011148599654528857,0.0001626987483009934,0.0067346977610178715,0.0034049260416837424,0.004063780416784235,0.006426869490496978,0.0021264623388097537,0.008356402045175626
2021-01-26,-0.0003403057747700666,0.0004333204201605323,-0.0001138768499977516,-0.0030608526546777037,-0.0008975829471916663,-0.003419060928615436,-0.0007351809317955871,-0.0018927099252807889,-0.0014883266192151634,-0.0005979872879994241,-0.00033616129950053697,-0.0001504881797548263,-0.00018139464384669957,0.0003678100088202463,-0.001477424792460491,-0.003435712255008938,-0.0011228633887633288,0.0,-0.0005504745611762951,-7.285246514698862e-05,-0.00024749356185138627,-0.0003949251386977659,0.001463087977401356,0.003045195684600266,-0.0012150216063083752,-0.001878723962225326,-0.002880821670022682,0.00017923641380668265,-0.0010101154786933408,-0.00011628035020694316,-0.00021946368401626337,-0.00036918985727207865,-0.0017705276832591377,-0.0015610080919302716,-0.001886951888560584,0.0,0.00041469673619642933,0.0002404300486349431,-0.00014407442473141074,-0.0014989767294929512,-0.00016267228172428538,-0.0031945583844319447,-0.0016967453156301326,-0.0015001568015718947,-0.001605962821744411,-0.002121950091854563,0.0006719007318558567
2021-01-27,8.50863279013847e-05,0.0007581306869695048,0.0,-0.02346478998654522,-0.017065995251436372,-0.020028048915749053,0.0011041832218754433,-0.017735671986799928,-0.0028675102855078016,-0.0029941041760783715,0.0011763689451309567,0.00037682970619568046,-0.00018109888072836977,-0.0011035246743213989,-0.024398267865082923,-0.024683893983291516,-0.024968975308232277,-0.022269389458673405,-0.003123069140226753,-0.0017615724593790238,-0.01720932524619123,-0.022738606988886856,-0.027876786468566617,-0.026584683426502997,-0.019160550324274328,-0.026652345479856288,-0.025254183899310778,-0.0003584085877431642,-0.014341033235586664,0.0,-0.0019775927341224575,-0.0022174448715673867,-0.0237198608281326,-0.024440245409504957,0.00254265446324764,-0.0011388008110410075,-0.0004145248341005381,-0.0004811783967821892,0.000722457714072533,0.0030020634792298218,0.0,-0.020078443175367555,-0.02471481600497205,-0.024262869285518684,-0.02558512398096391,-0.024665128750302245,-0.01887626719070945
2021-01-28,-0.0006809379271360827,-0.001731515026713204,-0.00079938729744089,0.009881039223171406,0.0026400027912583113,0.005298787855711362,-0.0018380356451911384,0.0031796259602931976,0.002990365366830172,0.002001999355558226,-0.002601772143077774,-0.0009041546073182971,-0.00018220006454661153,-0.0005521631831715279,0.008460145464458169,0.009096054684843091,0.005475978695553163,0.004349209584695979,0.0026718689456466382,-0.0016172705681816169,0.00730662217008482,0.0064087521150073545,0.005916946868821604,0.0047925085823663505,0.007441903052604948,0.007812300168654307,0.009880286190299126,-0.0010769952703063579,0.0010261736449643788,-0.00011568764940883547,0.0013209685526374138,0.0022223728608703475,0.008174539703414307,0.008600232600105118,-0.005527147789635589,-0.0014663190834860451,-0.0015539756109930192,0.0001203525102233538,-0.0012995617213241717,-0.0055581841369978235,0.0,0.00531122052216948,0.014885529054387225,0.0083951663302122,0.006053174355464375,0.010354992298540422,0.004106448986534561
2021-01-29,-0.0011067054484436012,-0.0008670116095379488,-0.0007998210869666345,-0.019123762512134213,-0.020556703389259634,-0.02324731893784837,-0.0014722868737552242,-0.018791096069531554,-0.0026377146389369166,-0.0029971599282426764,-0.0017668925937572855,-0.00015091554018298314,0.00036339795915174555,-0.0003688690246830273,-0.0198651899694402,-0.018401762082463358,-0.020391719893869675,-0.022450232643475565,-0.003950713394350824,-0.001546374325180011,-0.02151091186469778,-0.02025163038997535,-0.02103856181193431,-0.020517405088323115,-0.02185296221887345,-0.021490554329749,-0.019241235309717775,-0.00035908664852113414,-0.019193408565753467,0.0003476083484612591,-0.002418912029668485,-0.0029567915112890253,-0.0191442034405801,-0.020019887938282244,-0.0060164333035241935,-0.0013053509884620729,-0.0007264853086641487,0.0,-0.0005785691093604939,-0.005911435857352543,0.0001626987483009934,-0.023189953478233716,-0.01946072984783498,-0.02002128597574826,-0.02023839815411832,-0.018340317292536268,-0.023553414772314762
2021-02-01,0.0009565025624835855,0.0008042303667039619,0.00033192119260183617,0.01042846069527159,0.011372875866798804,0.025052906814147846,0.000774742262788175,0.005076226941588047,0.0032086431376312508,0.0032990863755690825,0.0012483486461234428,0.0007319207284959273,0.0008361443785354084,0.0004620084725786011,0.016364795884521,0.01603444740301052,0.021150316949065218,0.026812842004001913,0.004203670196812226,0.0019731028314406984,0.0071576337132090995,0.014873244343494685,0.024987560173375778,0.024503042111720053,0.010541450893072346,0.025492439358259622,0.01729108552355485,0.0006480719716168704,0.00949942993818631,0.00011545880226893068,0.0038073176199355796,0.0035709266096997094,0.015843924316282898,0.01664569478493294,0.0011591932520154113,0.0017517535620448221,0.0017685002861493881,0.0012647971555519444,0.0006948128597470404,0.0013534267755539453,8.09781472843607e-05,0.025106655100085584,0.011090625467538695,0.016432572387945266,0.02400622015301379,0.007473167998634622,0.02505232145478753
2021-02-02,-0.0015359063940199036,-0.0015205110533418331,-0.0012596264058615247,0.012788800416755342,0.010631678115526233,0.01598062018240487,-0.0022124198916857463,0.005050391111438346,0.002415525153039555,0.0034091241002234263,-0.0025269813107053896,-0.0012062983401062155,-0.00018201487760216573,-0.001107422949371606,0.014195138575590072,0.015547426332040537,0.01666006189899316,0.014418674568064338,0.0032270907601532617,-0.002654848026419465,0.009517816832887993,0.01465499181706198,0.01631421721631221,0.016410092518040598,0.010742589265898328,0.016903285638817378,0.014927035422333867,-0.0010793932519345129,0.006963400025090438,-0.00034734644085543387,0.0026459081465368683,0.002965514103884015,0.013562576424218653,0.01414039425671021,-0.006448215351493869,-0.00228800598378176,-0.000934395555491907,-0.00023983016599649076,-0.0014471826308407598,-0.0063796424221633785,-0.0003250318481096137,0.01593904422437875,0.013639306420051733,0.014373417794966148,0.01787468324243391,0.011563340686224999,0.013544177470164787
2021-02-03,-0.0011958450827247447,-0.0008697756675074553,-0.0017197825174302128,-0.0008863712464293183,0.008901577737556732,-0.0035159541246405634,-0.002586652122892552,0.004454331728819261,0.0008035451410830508,0.00020010807503090255,-0.0024488256609253023,-0.0007550504412748849,0.0,-0.0011083998497272152,0.0007832681968484856,0.0007380245830235221,-0.002295076106131,0.0025741006170709735,0.0007354762923679203,-0.002366024482277518,0.002011559383499506,0.0026726139344350752,-0.003967416601420637,-0.0036744762212023163,0.003850881811644724,-0.0005262589083284697,0.0010735976600717567,-0.0012608159954141662,0.003551224326358904,0.0001163949219078475,0.0,-0.00036979087249000564,0.0008918530375003897,0.0007863993888199694,-0.008872601906005806,-0.0014739292946684968,-0.0005200679751909965,-0.0003618369349007722,-0.0011595136742293954,-0.008597460185487571,0.0,-0.0036895723875112196,-0.0024920700609516455,0.0009981127379776744,-0.002486856045858299,0.0033427199066968782,-0.0034338500000296035
2021-02-04,-0.0004276043413173891,0.0006526266236122069,0.00022998840251475805,0.01153009221021839,0.011128925915108612,0.016713093353390773,-0.0007413744124474819,0.008527221590472145,0.002064051766990316,0.001997923933503065,-0.00033913456609524495,7.55620973225124e-05,0.00036327488034682,0.00018491039128587516,0.01132406339678349,0.011104882998731025,0.010613404227024947,0.01138639170450384,0.001561053194402584,0.001704389345110524,0.007150573687975781,0.010548227698645274,0.011826558219568017,0.010654498332932416,0.00843944069693836,0.011664390305430983,0.01136713962624425,0.0,0.010615324160183404,0.0,0.001759400292616231,0.0014786232324264237,0.012031988381177694,0.011365543590695859,-0.002672405505161346,0.000984197146461474,0.0008319987091414127,0.00036196790825915315,0.0,-0.0021957343469939383,0.00032513752816121233,0.016789435788134854,0.007494648157297723,0.011193590119506158,0.011774486116171934,0.011930685630142657,0.01595600418470533
2021-02-05,-0.0012837448423633768,-0.0009787975156043682,-0.0013783746881860237,0.002192047249937268,0.00634621290863735,0.0006391398961853589,-0.0014831232745943224,0.00834316625274667,0.0014874981230765805,0.0019940041686765664,-0.0021173136641512436,-0.0004529475198354893,0.00018181773408310065,-0.0014794281073430282,0.003921683665207398,0.0054689055344716575,0.004073076215550975,0.003642785573591434,0.0019260434279770866,-0.002663963247995227,0.008096598975005698,0.003872388076839428,0.0033917577987641057,0.003980825261511223,0.004717092784433774,0.004166046857676076,0.004983715119224463,-0.001623048894980883,0.007924273048969255,0.00023104531791773297,0.000878097006299372,0.0011079470522923351,0.0039631310309178325,0.003935940463807297,-0.008373395047276744,-0.0021305718654291983,-0.0004153628645640062,0.0003610781396508056,-0.0005805901666340318,-0.008360210465101603,0.0,0.0001891661041291126,0.004604285757300763,0.003999996664893812,0.004549016343321499,0.0040362179880784055,-0.0022121201223981313
2021-02-08,0.0010281932365074908,-0.00010864115241449035,0.0011500243326050263,0.006561663986657251,0.011133829259498462,0.011225860406249843,0.00037135173565960855,0.007826285919309894,0.002970693383866463,0.002188797006364762,0.00042434631792276356,-0.00015131158208703255,-0.00018178468240415135,0.0012964699356516896,0.007529648624842622,0.007478446759460411,0.005925663871965581,0.008467757509757812,0.002745680987064958,0.004303117562090453,0.00827863599706502,0.006093234051920859,0.006699484826787616,0.00624121697420188,0.011964200904255096,0.004518700068184778,0.007807538859028407,0.0005418412886006863,0.00895875680481728,-0.00011544547307296149,0.0028514566989665813,0.0033180919280371146,0.0074562534954989435,0.007221844462440785,0.004390780905953573,0.002955909917774502,0.0009352698106555035,0.0003608394490923761,-0.00014487896799464384,0.0037715832557403406,-0.0003250318481096137,0.01146446988977834,0.007192684913629455,0.007378128922745253,0.005660565085561897,0.00930901046767385,0.010493680922695425
2021-02-09,0.000427820550467084,0.00043560499783734663,-0.0004598735786370822,0.00021730876968462098,0.0034105983333225787,-0.00027065229343392616,0.0007421856208256195,-0.0015530001547963135,-0.0018228376056053097,-0.0019856260474994114,0.0007636932716690303,0.0,0.0,-0.00018532892997158434,-0.0008415511699153555,0.00035997767214102083,-0.0005534897898500368,-0.00032707423958200366,-0.0020082664874998546,-0.0015512987766973518,-0.0014705338228511167,-0.001888938023433706,-0.00020973843295368777,-0.00021922064471580072,0.001047628573744852,-0.0003683883373440944,-0.0003141523443248584,0.0001804341964579681,0.0019027442749905976,-0.00023192774279057193,-0.0017495483701085446,-0.0018374846675628387,-0.0013061499593236547,-0.0006660260482166391,0.0007403487900559114,-0.0011459464827912047,-0.000622672362585508,-0.00012023643031688902,0.0002897357500866171,0.000774019405370252,0.00016235391549379585,0.0003200185873810657,0.0008405288768600361,-0.0008073353755785329,-0.0002626781322002669,-0.0005239770538879585,-0.001169785494404274
2021-02-10,0.0009411397403704669,0.0018502669624103074,0.0016089038613074091,-0.0004347100053478936,0.0025251418161087447,-0.0020763715893610257,0.0018549348663632337,0.0014443100321088753,-0.00022822740106043238,0.0005966750891883699,0.002542981317168458,0.001058233403912645,0.00018181773408310065,0.0014802271210929696,-0.00040854642203091984,-0.0003598481348470184,-0.0016615757722210356,0.001417983203904516,0.0004572468890882142,0.002367631960218608,0.0031912141978709396,-0.0016147152977233903,-0.0022790944725256113,-0.002481362159399758,0.0007473906926962481,-0.0009593160930955191,0.0,0.0010832272816332367,0.004702478057873494,0.0001163949219078475,-0.00021900433299149036,-0.0003683309792050782,-0.00043586318463295637,-0.00043554910646070866,0.006653528966646727,0.002130813089910033,0.0019749946414873154,0.0002406101118430648,0.0014521083317080574,0.006184352773883628,0.0,-0.0017861707369880575,-0.0008398229813927349,-0.00039024320484548625,-0.001464079121648032,0.000629176713037527,-0.0014647294815743894
2021-02-11,-0.0011964583913324223,-0.0006512231391512247,-0.0010323172418529314,0.0004348990603206815,-0.005812305037179333,0.010946180166273578,-0.0011106748525131493,-0.005547335957596933,0.00045702204297892735,0.0003978439105734033,-0.0007611748359359627,-0.00022656643836194146,0.00018112812373183296,-0.0009234401565049177,0.0016856280590562545,0.0028793078569107067,0.00392288945453112,0.009150642462112835,0.0004575165838991424,-0.0026572001210830587,-0.003302903077420427,0.0015613695938574423,0.005499827494614307,0.005626665337396863,-0.003585269085925491,0.004282909889520292,0.0023039714138382017,-0.001262261611251314,-0.0019804364159990984,0.0,0.0004383366597260352,0.0011050061140256418,0.0017444817582898953,0.0016151332243299343,-0.0054743949225054545,-0.001799027396058528,-0.0007265669349667547,0.00012022196223471227,-0.0005798729878289111,-0.005048645144455022,0.0001627571884006418,0.01089754300192003,0.002590748536484666,0.0016173399087060503,0.005450321294310223,-0.0019912022842668575,0.010998848093611846
2021-02-12,-0.0023108160610795236,-0.0025011881263319324,-0.0026417762727720673,0.0034759045719960913,0.006138568284401957,0.006532408406411339,-0.003706231748410449,0.003570058519337449,0.0015971108296333192,0.0015896586414212432,-0.003299845930823553,-0.0010573542907895694,-0.0003628470843243248,-0.0022187734373424473,0.004997098996483151,0.00493443984009545,0.005209707861024038,0.004965200068676401,0.0018273156125057088,-0.003256173628288783,0.004172793225317939,0.0028952951137986016,0.005589169940975358,0.006191958279667453,0.004797318529381034,0.0050734052101184535,0.005433063291054641,-0.002527550347844798,0.0027059397944309005,0.00011557317170862724,0.0017522305016373085,0.0014719447971016653,0.00522388433471499,0.0049397799916381935,-0.012419754588665843,-0.002785956534992362,-0.0016607152863326036,-0.00024052331635848745,-0.00159544775317233,-0.012245194454731378,-0.000162730702809033,0.005627599910736025,0.0011175745698874806,0.00509432326301118,0.005271292946630979,0.0054604644238607225,0.005149479976721771
2021-02-16,-0.004718038129194024,-0.005994543529004304,-0.004721533624989949,-0.00021650899224701092,0.009103183299270734,-0.004089540417502757,-0.004464589075626413,0.002445747886396843,-0.001594564133986398,-0.0023808626346744077,-0.007216037376643669,-0.003402343257008389,-0.0007262859192630478,-0.004632248402433703,-0.0007863999903960917,-0.0014729103507491459,-0.004711591583512531,-0.0024701674100314763,-0.0021890465908355194,-0.00705380765369501,-0.004889196746454272,-0.00022229393640549322,-0.0027048382464239795,-0.0027479322656420724,0.0052226156481072206,-0.003876980697337218,-0.001454865662379068,-0.0047061272764081785,-0.0004498643431721794,-0.0003476895865353047,-0.0008744091255294961,-0.0011020658577187703,-0.001082445975571611,-0.0008660461324648816,-0.01522666710442655,-0.005259253914247308,-0.005719513787526775,-0.0009617831214265848,-0.0040680204607337345,-0.013848435740491216,-0.00016232756097867007,-0.0038623454949683333,-0.004325151857267673,-0.0009418269073543373,-0.004053617705496948,0.002819763105345263,-0.003247128014537304
